code,filename,date,time,percent_load,rpm,coolant_temperature,right_exhaust_temperature,left_exhaust_temperature,throttle_position,system_voltage,oil_pressure_psi,boost_psi,filter_oil_pressure,smoke_setting,intake_air_temperature,fuel_temperature,fuel_gallons_per_hour,lifetime_fuel_consumption,lifetime_operating_hours,fuel_rate,lifetime_idle_hours,lifetime_idle_fuel,nox_ppm,co2_percent,o2_percent,oil_temperature,oil_condition,co,hydrocarbons,heater_voltage,heater_current,fuel_level_percent,fuel_gallons,truck_payload_tons,truck_miles_traveled,Load,LoadCnt,Fueling,Max,Min,Gal,Truck Hrs,Idle Hrs,Run Hrs,Idle Hrs,Idle%,Miles,Run Miles,Tons,Loads,TMG
redmond_ht4,18020506.csv,2/5/2018,6:27:30,35,702,73,356,370,0,28,73.805,0.145,86.42,0,59.36,59.36,5.9664,81466,6130.7,4,2143.9,4457.2,1760.5,9.491,8.809,32,1.4,0,0,0,0,66.28,138,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:27:40,46,733,78,356,370,0,28,73.805,0.145,86.42,0,59.36,59.36,5.9664,81466,6130.7,4,2143.9,4457.2,1399,6.768,11.532,32,1.4,0,0,0,0,66.385,138,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:27:50,46,733,78,519,516,0,28,73.805,0.145,86.42,0,59.36,59.36,5.9664,81466,6130.7,4,2143.9,4457.2,763.08,8.145,10.155,32,1.4,0,0,0,0,66.08,138,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:28:00,46,733,78,519,516,41.2,27.5,73.805,0.145,86.42,0,59.36,59.36,5.9664,81466,6130.7,4,2143.9,4457.2,722.97,6.321,11.979,32,1.4,0,0,0,0,64.885,134,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:28:10,46,733,78,519,516,41.2,27.5,89.103,7.105,100.85,0,59.54,60.98,14.744,81466,6130.7,4,2143.9,4457.2,462.38,3.926,14.374,32,1.4,0,0,0,0,64.25,134,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:28:20,46,733,78,519,516,41.2,27.5,89.103,7.105,100.85,0,59.54,60.98,14.744,81466,6130.7,57.5,2143.9,4457.2,362.67,0.139,18.161,32,1.4,0,0,0,0,63.185,132,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:28:30,46,733,78,519,516,41.2,27.5,89.103,7.105,100.85,0,59.54,60.98,14.744,81466,6130.7,57.5,2143.9,4457.2,169.38,0.433,17.867,32,1.4,0,0,0,0,64.79,134,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:28:40,24,1383,78,519,516,41.2,27.5,89.103,7.105,100.85,0,59.54,60.98,14.744,81466,6130.7,57.5,2143.9,4457.2,830.83,4.668,13.632,32,1.4,0,0,0,0,65.63,136,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:28:50,24,1383,87,593,617,41.2,27.5,89.103,7.105,100.85,0,59.54,60.98,14.744,81466,6130.7,57.5,2143.9,4457.2,869.46,7.018,11.282,32,1.4,0,0,0,0,64.36,134,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:29:00,24,1383,87,593,617,58,27.5,86.275,11.89,98.745,0,59.54,60.98,14.744,81466,6130.7,57.5,2143.9,4457.2,782.56,6.223,12.077,32,1.4,0,0,0,0,63.79,132,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:29:10,24,1383,87,593,617,58,27.5,86.275,11.89,98.745,0,62.96,65.3,25.001,81466,6130.7,57.5,2143.9,4457.2,950.25,7.649,10.651,32,1.4,0,0,0,0,63.595,132,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:29:20,24,1383,87,593,617,58,27.5,86.275,11.89,98.745,0,62.96,65.3,25.001,81466,6130.7,61.4,2143.9,4457.2,1113.9,7.968,10.332,32,1.4,0,0,0,0,63.475,132,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:29:30,24,1383,87,593,617,58,27.5,86.275,11.89,98.745,0,62.96,65.3,25.001,81466,6130.7,61.4,2143.9,4457.2,1206.1,5.229,13.071,32,1.4,0,0,0,0,62.99,130,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:29:40,58,1294,100,714,759,58,27.5,86.275,11.89,98.745,0,62.96,65.3,25.001,81466,6130.7,61.4,2143.9,4457.2,1054.9,9.4576,8.8424,32,1.4,0,0,0,0,63.31,132,0,52466,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:29:50,58,1294,100,714,759,58,27.5,86.275,11.89,98.745,0,62.96,65.3,25.001,81466,6130.7,61.4,2143.9,4457.2,908.78,8.5159,9.7841,32,1.4,0,0,0,0,63.445,132,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:30:00,58,1294,100,714,759,58,28,83.81,12.905,96.28,0,62.96,65.3,25.001,81466,6130.7,61.4,2143.9,4457.2,1037.9,6.924,11.376,32,1.4,0,0,0,0,62.275,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:30:10,58,1294,100,714,759,58,28,83.81,12.905,96.28,0,72.32,68.54,23.43,81466,6130.7,61.4,2143.9,4457.2,985.26,8.5303,9.7697,32,1.4,0,0,0,0,61.225,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:30:20,58,1294,100,714,759,58,28,83.81,12.905,96.28,0,72.32,68.54,23.43,81467,6130.7,61.3,2143.9,4457.2,841.37,5.834,12.466,32,1.4,0,0,0,0,61.175,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:30:30,58,1294,100,714,759,58,28,83.81,12.905,96.28,0,72.32,68.54,23.43,81467,6130.7,61.3,2143.9,4457.2,672.55,3.609,14.691,32,1.4,0,0,0,0,61.78,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:30:40,30,1276,111,710,768,58,28,83.81,12.905,96.28,0,72.32,68.54,23.43,81467,6130.7,61.3,2143.9,4457.2,971.43,5.508,12.792,32,1.4,0,0,0,0,61.465,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:30:50,30,1276,111,710,768,58,28,83.81,12.905,96.28,0,72.32,68.54,23.43,81467,6130.7,61.3,2143.9,4457.2,1020.6,6.688,11.612,32,1.4,0,0,0,0,61.88,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:31:00,30,1276,111,710,768,53.6,28,81.707,12.832,94.105,0,72.32,68.54,23.43,81467,6130.7,61.3,2143.9,4457.2,705.97,8.032,10.268,32,1.4,0,0,0,0,61.7,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:31:10,30,1276,111,710,768,53.6,28,81.707,12.832,94.105,0,89.24,71.78,27.469,81467,6130.7,61.3,2143.9,4457.2,472.57,8.219,10.081,32,1.4,0,0,0,0,61.395,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:31:20,30,1276,111,710,768,53.6,28,81.707,12.832,94.105,0,89.24,71.78,27.469,81467,6130.7,83.1,2143.9,4457.2,600.72,10.6074,7.6926,32,1.4,0,0,0,0,60.405,125,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:31:30,30,1276,111,710,768,53.6,28,81.707,12.832,94.105,0,89.24,71.78,27.469,81467,6130.7,83.1,2143.9,4457.2,537.72,10.4136,7.8864,32,1.4,0,0,0,0,60.315,125,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:31:40,87,1413,122,959,982,53.6,28,81.707,12.832,94.105,0,89.24,71.78,27.469,81467,6130.7,83.1,2143.9,4457.2,1059,7.991,10.309,32,1.4,0,0,0,0,60.105,125,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:31:50,87,1413,122,959,982,53.6,28,81.707,12.832,94.105,0,89.24,71.78,27.469,81467,6130.7,83.1,2143.9,4457.2,1053.6,7.489,10.811,32,1.4,0,0,0,0,60.415,125,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:32:00,87,1413,122,959,982,63.6,28,78.88,14.572,91.277,0,89.24,71.78,27.469,81467,6130.7,83.1,2143.9,4457.2,294.35,0.196,18.104,32,1.4,0,0,0,0,60.1,125,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:32:10,87,1413,122,959,982,63.6,28,78.88,14.572,91.277,0,100.94,74.12,6.4944,81467,6130.7,83.1,2143.9,4457.2,450.71,1.907,16.393,32,1.4,0,0,0,0,61.965,128,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:32:20,87,1413,122,959,982,63.6,28,78.88,14.572,91.277,0,100.94,74.12,6.4944,81468,6130.7,17.9,2143.9,4457.2,123.72,0.168,18.132,32,1.4,0,0,0,0,63.445,132,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:32:30,87,1413,122,959,982,63.6,28,78.88,14.572,91.277,0,100.94,74.12,6.4944,81468,6130.7,17.9,2143.9,4457.2,470.08,2.561,15.739,32,1.4,0,0,0,0,64.425,134,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:32:40,6,1369,125,491,528,63.6,28,78.88,14.572,91.277,0,100.94,74.12,6.4944,81468,6130.7,17.9,2143.9,4457.2,866.29,5.508,12.792,32,1.4,0,0,0,0,64.11,134,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:32:50,6,1369,125,491,528,63.6,28,78.88,14.572,91.277,0,100.94,74.12,6.4944,81468,6130.7,17.9,2143.9,4457.2,970.64,5.358,12.942,32,1.4,0,0,0,0,64.535,134,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:33:00,6,1369,125,491,528,0,28,55.97,0.7975,68.368,0,100.94,74.12,6.4944,81468,6130.7,17.9,2143.9,4457.2,901.41,4.784,13.516,32,1.4,0,0,0,0,63.59,132,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:33:10,6,1369,125,491,528,0,28,55.97,0.7975,68.368,0,94.64,75.2,4.5276,81468,6130.7,17.9,2143.9,4457.2,736.34,2.537,15.763,32,1.4,0,0,0,0,63.225,132,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:33:20,6,1369,125,491,528,0,28,55.97,0.7975,68.368,0,94.64,75.2,4.5276,81468,6130.8,10.8,2143.9,4457.2,619.75,1.89,16.41,32,1.4,0,0,0,0,62.49,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:33:30,18,1369,125,491,528,0,28,55.97,0.7975,68.368,0,94.64,75.2,4.5276,81468,6130.8,10.8,2143.9,4457.2,604.23,1.741,16.559,32,1.4,0,0,0,0,62.35,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:33:40,18,702,127,437,455,0,28,55.97,0.7975,68.368,0,94.64,75.2,4.5276,81468,6130.8,10.8,2143.9,4457.2,594.94,1.801,16.499,32,1.4,0,0,0,0,62.25,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:33:50,18,702,127,437,455,0,28,55.97,0.7975,68.368,0,94.64,75.2,4.5276,81468,6130.8,10.8,2143.9,4457.2,592.45,1.76,16.54,32,1.4,0,0,0,0,62.175,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020506.csv,2/5/2018,6:34:00,18,702,127,437,455,0,28,57.275,0.58,69.6,0,94.64,75.2,4.5276,81468,6130.8,10.8,2143.9,4457.2,578.17,1.603,16.697,32,1.4,0,0,0,0,62.13,130,0,52467,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:43:10,5,1653,107,384,424,2,28,83.085,1.9575,95.337,0,62.96,64.58,0,81469,6130.9,4.3,2144,4457.5,22.773,0,20.406,86.738,-1.74,0,0,0,0,63.45,132,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:43:20,0,1653,107,384,424,2,28,83.085,1.9575,95.337,0,62.96,64.58,0,81469,6130.9,4.3,2144,4457.5,314.29,0.75,17.55,86.738,-1.74,0,0,0,0,64.41,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:43:30,0,1614,116,465,492,2,28,83.085,1.9575,95.337,0,62.96,64.58,0,81469,6130.9,4.3,2144,4457.5,9.7438,0,21.139,86.738,-1.74,0,0,0,0,63.765,132,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:43:40,0,1614,116,465,492,28,28,83.085,1.9575,95.337,0,62.96,64.58,0,81469,6130.9,4.3,2144,4457.5,23.68,0,21.149,86.738,-1.74,0,0,0,0,64.205,132,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:43:50,0,1614,116,465,492,28,28,81.345,2.1025,93.597,0,64.76,66.92,0,81469,6130.9,4.3,2144,4457.5,107.86,2.281,16.019,86.738,-1.74,0,0,0,0,64.89,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:44:00,0,1614,116,465,492,28,28,81.345,2.1025,93.597,0,64.76,66.92,0,81469,6130.9,11.2,2144,4457.5,567.52,9.9223,8.3777,94.946,-2.85,0,0,0,0,63.285,130,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:44:10,0,1614,116,465,492,28,28,81.345,2.1025,93.597,0,64.76,66.92,0,81469,6130.9,11.2,2144,4457.5,165.08,0.131,18.169,94.946,-2.85,0,0,0,0,61.575,128,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:44:20,1,1134,123,465,492,28,28,81.345,2.1025,93.597,0,64.76,66.92,0,81469,6130.9,11.2,2144,4457.5,138.34,7.427,10.873,94.946,-2.85,0,0,0,0,63.515,132,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:44:30,1,1134,123,392,420,28,28,81.345,2.1025,93.597,0,64.76,66.92,0,81469,6130.9,11.2,2144,4457.5,978.01,11.8127,6.4873,94.946,-2.85,0,0,0,0,64.09,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:44:40,1,1134,123,392,420,42.4,27.5,82.94,7.9025,95.265,0,64.76,66.92,0,81469,6130.9,11.2,2144,4457.5,347.04,3.322,14.978,94.946,-2.85,0,0,0,0,63.245,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:44:50,1,1134,123,392,420,42.4,27.5,82.94,7.9025,95.265,0,63.86,68.36,10.969,81469,6130.9,11.2,2144,4457.5,68.773,0,20.377,94.946,-2.85,0,0,0,0,64.535,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:45:00,1,1134,123,392,420,42.4,27.5,82.94,7.9025,95.265,0,63.86,68.36,10.969,81469,6130.9,5,2144,4457.5,11.33,0,20.808,94.946,-2.85,0,0,0,0,64.94,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:45:10,1,1134,123,392,420,42.4,27.5,82.94,7.9025,95.265,0,63.86,68.36,10.969,81469,6130.9,5,2144,4457.5,134.6,0,20.686,94.946,-2.85,0,0,0,0,65.925,136,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:45:20,0,1345,131,257,293,42.4,27.5,82.94,7.9025,95.265,0,63.86,68.36,10.969,81469,6130.9,5,2144,4457.5,28.325,0,20.8,94.946,-2.85,0,0,0,0,65.265,134,0,52468,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:45:30,0,1345,131,257,293,42.4,27.5,82.94,7.9025,95.265,0,63.86,68.36,10.969,81469,6130.9,5,2144,4457.5,45.093,0,18.993,94.946,-2.85,0,0,0,0,65.46,136,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:45:40,0,1345,131,257,293,28.4,28,64.887,0.7975,76.705,0,63.86,68.36,10.969,81469,6130.9,5,2144,4457.5,759.45,5.857,12.443,94.946,-2.85,0,0,0,0,65.735,136,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:45:50,0,1345,131,257,293,28.4,28,64.887,0.7975,76.705,0,61.88,68.36,4.62,81469,6130.9,5,2144,4457.5,392.81,1.413,16.887,94.946,-2.85,0,0,0,0,64.3,134,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:46:00,0,1345,131,257,293,28.4,28,64.887,0.7975,76.705,0,61.88,68.36,4.62,81469,6130.9,3.4,2144,4457.5,460.45,1.428,16.872,107.42,-3.7,0,0,0,0,63.815,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:46:10,0,1345,131,257,293,28.4,28,64.887,0.7975,76.705,0,61.88,68.36,4.62,81469,6130.9,3.4,2144,4457.5,453.99,1.575,16.725,107.42,-3.7,0,0,0,0,63.4,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:46:20,15,1345,131,257,293,28.4,28,64.887,0.7975,76.705,0,61.88,68.36,4.62,81469,6130.9,3.4,2144,4457.5,456.71,1.702,16.598,107.42,-3.7,0,0,0,0,63.375,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:46:30,15,699,132,334,345,28.4,28,64.887,0.7975,76.705,0,61.88,68.36,4.62,81469,6130.9,3.4,2144,4457.5,454.33,1.553,16.747,107.42,-3.7,0,0,0,0,63.32,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:46:40,15,699,132,334,345,0,28,64.887,0.7975,76.705,0,61.88,68.36,4.62,81469,6130.9,3.4,2144,4457.5,446.86,1.654,16.646,107.42,-3.7,0,0,0,0,63.28,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:46:50,15,699,132,334,345,0,28,58.217,0.2175,70.615,0,65.48,74.66,2.5608,81469,6130.9,3.4,2144,4457.5,434.28,1.287,17.013,107.42,-3.7,0,0,0,0,63.245,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:47:00,15,699,132,334,345,0,28,58.217,0.2175,70.615,0,65.48,74.66,2.5608,81469,6131,6.2,2144,4457.5,434.51,1.472,16.828,107.42,-3.7,0,0,0,0,63.235,132,0,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:47:10,15,699,132,334,345,0,28,58.217,0.2175,70.615,0,65.48,74.66,2.5608,81469,6131,6.2,2144,4457.5,424.31,1.428,16.872,107.42,-3.7,0,0,0,0,63.24,132,15.763,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:47:20,12,698,132,314,345,0,28,58.217,0.2175,70.615,0,65.48,74.66,2.5608,81469,6131,6.2,2144,4457.5,424.31,1.467,16.833,107.42,-3.7,0,0,0,0,63.185,132,15.763,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:47:30,12,698,132,314,323,0,28,58.217,0.2175,70.615,0,65.48,74.66,2.5608,81469,6131,6.2,2144,4457.5,424.2,1.42,16.88,107.42,-3.7,0,0,0,0,63.17,132,15.763,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:47:40,12,698,132,314,323,0,28,57.275,0.29,69.745,0,65.48,74.66,2.5608,81469,6131,6.2,2144,4457.5,420.23,1.448,16.852,107.42,-3.7,0,0,0,0,63.165,132,15.763,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:47:50,12,698,132,314,323,0,28,57.275,0.29,69.745,0,68.54,77.9,2.442,81469,6131,6.2,2144,4457.5,421.25,1.536,16.764,107.42,-3.7,0,0,0,0,63.185,132,15.763,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:48:00,12,698,132,314,323,0,28,57.275,0.29,69.745,0,68.54,77.9,2.442,81469,6131,6,2144.1,4457.6,417.4,1.409,16.891,107.42,-3.7,0,0,0,0,63.18,132,23.7,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:48:10,12,698,132,314,323,0,28,57.275,0.29,69.745,0,68.54,77.9,2.442,81469,6131,6,2144.1,4457.6,417.51,1.43,16.87,107.42,-3.7,0,0,0,0,63.155,132,23.7,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:48:20,12,702,132,309,316,0,28,57.275,0.29,69.745,0,68.54,77.9,2.442,81469,6131,6,2144.1,4457.6,418.64,1.454,16.846,107.42,-3.7,0,0,0,0,63.135,132,23.7,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:48:30,12,702,132,309,316,0,28,57.275,0.29,69.745,0,68.54,77.9,2.442,81469,6131,6,2144.1,4457.6,418.53,1.418,16.882,107.42,-3.7,0,0,0,0,63.12,132,23.7,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:48:40,12,702,132,309,316,0,28,56.55,0.2175,68.947,0,70.7,82.22,2.376,81469,6131,6,2144.1,4457.6,411.62,1.251,17.049,107.42,-3.7,0,0,0,0,63.12,132,23.7,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:48:50,12,702,132,309,316,0,28,56.55,0.2175,68.947,0,70.7,82.22,2.376,81469,6131,6,2144.1,4457.6,413.32,1.381,16.919,107.42,-3.7,0,0,0,0,63.075,132,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:49:00,12,702,132,309,316,0,28,56.55,0.2175,68.947,0,70.7,82.22,2.376,81469,6131,5.9,2144.1,4457.6,408.67,1.45,16.85,107.42,-3.7,0,0,0,0,62.895,130,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:49:10,12,702,132,309,316,0,28,56.55,0.2175,68.947,0,70.7,82.22,2.376,81469,6131,5.9,2144.1,4457.6,409.47,1.405,16.895,107.42,-3.7,0,0,0,0,62.73,130,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:49:20,12,699,132,305,311,0,28,56.55,0.2175,68.947,0,70.7,82.22,2.376,81469,6131,5.9,2144.1,4457.6,408.33,1.39,16.91,107.42,-3.7,0,0,0,0,62.635,130,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:49:30,12,699,132,305,311,0,28,56.55,0.2175,68.947,0,70.7,82.22,2.376,81469,6131,5.9,2144.1,4457.6,406.41,1.48,16.82,107.42,-3.7,0,0,0,0,62.58,130,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:49:40,12,699,132,305,311,0,28,55.68,0.2175,68.15,0,71.96,82.22,2.376,81469,6131,5.9,2144.1,4457.6,404.71,1.167,17.133,107.42,-3.7,0,0,0,0,62.535,130,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:49:50,12,699,132,305,311,0,28,55.68,0.2175,68.15,0,71.96,85.1,2.31,81469,6131,5.7,2144.1,4457.6,552,2.243,16.057,107.42,-3.7,0,0,0,0,62.56,130,36.156,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:50:00,12,699,132,305,311,0,28,55.68,0.2175,68.15,0,71.96,85.1,2.31,81469,6131,5.7,2144.1,4457.6,398.82,1.368,16.932,107.42,-3.7,0,0,0,0,62.525,130,49.163,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:50:10,12,699,132,305,311,0,28,55.68,0.2175,68.15,0,71.96,85.1,2.31,81469,6131,5.7,2144.1,4457.6,400.4,1.222,17.078,107.42,-3.7,0,0,0,0,62.47,130,49.163,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:50:20,11,699,132,300,311,0,28,55.68,0.2175,68.15,0,71.96,85.1,2.31,81469,6131,5.7,2144.1,4457.6,398.7,1.076,17.224,107.42,-3.7,0,0,0,0,62.475,130,49.163,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:50:30,11,699,132,300,311,0,28,55.68,0.2175,68.15,0,71.96,85.1,2.31,81469,6131,5.7,2144.1,4457.6,394.4,1.384,16.916,107.42,-3.7,0,0,0,0,62.49,130,49.163,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:50:40,11,699,132,300,311,0,28,55.028,0.2175,67.497,0,73.04,87.08,2.2176,81469,6131,5.7,2144.1,4457.6,395.76,1.304,16.996,107.42,-3.7,0,0,0,0,62.465,130,49.163,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:50:50,11,699,132,300,311,0,28,55.028,0.2175,67.497,0,73.04,87.08,2.2176,81469,6131,5.5,2144.1,4457.6,392.81,1.259,17.041,107.42,-3.7,0,0,0,0,62.515,130,49.163,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:51:00,11,699,132,300,311,0,28,55.028,0.2175,67.497,0,73.04,87.08,2.2176,81469,6131,5.5,2144.1,4457.6,393.04,1.299,17.001,107.42,-3.7,0,0,0,0,62.59,130,60.958,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:51:10,10,699,132,300,311,0,28,55.028,0.2175,67.497,0,73.04,87.08,2.2176,81469,6131,5.5,2144.1,4457.6,393.26,1.085,17.215,107.42,-3.7,0,0,0,0,62.635,130,60.958,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:51:20,10,701,132,298,303,0,28,55.028,0.2175,67.497,0,73.04,87.08,2.2176,81469,6131,5.5,2144.1,4457.6,395.08,1.272,17.028,107.42,-3.7,0,0,0,0,62.595,130,60.958,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:51:30,10,701,132,298,303,0,28,55.028,0.2175,67.497,0,73.04,87.08,2.2176,81469,6131,5.5,2144.1,4457.6,389.07,1.304,16.996,107.42,-3.7,0,0,0,0,62.55,130,60.958,52469,0,0,,,,,,,,,,,,,,
redmond_ht4,18020514.csv,2/5/2018,14:51:40,10,701,132,298,303,0,28,54.52,0.2175,66.917,0,74.12,87.08,2.2176,81469,6131,5.5,2144.1,4457.6,393.49,1.287,17.013,107.42,-3.7,0,0,0,0,62.51,130,60.958,52469,0,0,,,,,,,,,,,,,,
